5522074,Evan,,,,,,,,,,,,
5553140,Drea,Startup,UnitedStatesofAmerica,Wilmington,Delaware,"Drea Burbank is an MD-technologist and founder/CEO of Savimbo which sells fair-trade climate credits. Drea lives in the Colombian Amazon.  Her international team of 300+ delinquent savants hacks carbon markets to support jungle smallfarmers who conserve and reforest. She's addicted to yoga, passionate about creation, and prone to profanity or poetry — sometimes both.     ","Savimbo sells fair-trade climate credits. No middlemen. Founded by, and for, indigenous groups and smallfarmers at the borders of threatened primary tropical forest. We stop deforestation, with fast, friendly, equitable economics. ",Find funding,Ecosystem Building,,No,Free biodiversity credit methodology! First in the world to certify: isbm.savimbo.com,Capital! The jungle wants to grow back!
5553387,Andre,Investor,UnitedStatesofAmerica,Berkeley,California,"Leadership lead and MP at the Batchery, a virtual early-stage accelerator. Investor and coach",I help early-stage founders focus on results and team-building. My accelerator moves early-stage founders from investor-scary to investor-ready.,"Get more involved in climate space,Discover great climate startups to invest in,Learn more about climate tech",,"Carbon Accounting,Media",Yes - angel investor,Founders with trouble organizing results and connecting their efforts to outcomes can ask me for help,Connections to founders and funds that promise a social return
5553816,Ezra,Startup,,,,,,,,,,,
5553881,Calum,Consultant or Service Provider,Estonia,Tallinn,,Open Innovation and Sustainability Strategist to industry and governments.,"I help industry and governments accelerate their transitions to net zero and beyond through collaborations with high impact, high growth entrepreneurs.","Get more involved in climate space,Find customers or partners",Ecosystem Building,Buildings Systems,Yes - angel investor,,
5553936,Kevin,Startup,Switzerland,Geneva,,"Building for the climate conscious.  I love how technology, built for the right intentions, can break down barriers.  Spent a good portion of my career in digital marketplaces connecting buyers and sellers around the globe.  Dipped my toes into climate 10 years ago and I am still learning.  ","The greatest energy transition is just getting started.  Yet, we have a massive funding gap.  Pyrpose brings the climate conscious consumer to the investment table on energy transition.  Real reduction in carbon emissions, real returns. ","Get more involved in climate space,Accelerate my climate startup,Find funding,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Climate Fintech and Insurtech,"Banking and Finance,Carbon Accounting,Ecosystem Building,Energy Generation and Storage,VC (Venture Capital),Water and Natural Resources,Carbon Capture / CCUs,Carbon Credits and Markets,Climate Fintech and Insurtech",No,"How can I help you and your climate endeavour?  Whether it is feedback on your solution, a partnership or helping you to connect with my network.  Please let me know. ","Have a look at what we do.  Perhaps you see an area where you have expertise we need?  If you are an investor, understanding the incredible potential of activating the climate conscious, let's discuss.  "
5554032,Roman,Startup,,,,,,,,,,,
5554043,Henrik,Investor,Norway,Stavanger,,"Early-stage investor in the energy transition. Swiss-national living in Norway, big fan of sports, nature, hiking and learning to cook. Spent two years in M&A in London. ",European pre-seed and seed stage fund focused on the energy transition. We've made more than 70 unique investments and IPO'ed five of our companies in the last year.,"Get more involved in climate space,Learn more about climate tech",Energy Generation and Storage,,Yes - VC,,
5554184,Antonio,Startup,,,,,,,,,,,
5555049,Joseph,Consultant or Service Provider,,,,,,,,,,,
5555632,Yagmur,Corporate,,,,,,,,,,,
5555666,M,Ecosystem Partner,Romania,Barcelona,,N/A,,Network with 1000s of Climate Techies,Ocean and Marine,Media,No,,
5555692,Marc,Startup,,,,,,,,,,,
5556067,Don,Consultant or Service Provider,,,,,,,,,,,
5556461,Tayfun,Startup,,,,,,,,,,,
5558020,Rebecca,Ecosystem Partner,UnitedStatesofAmerica,Canton,Georgia,"I'm the City Lead for Climate Techies in Atlanta. I work as an educator at Zoo Atlanta, connecting people with wildlife and utilizing that to inspire conservation action. I'm also the owner of a Pet Sitting company.",I focus on inspiring people to look at problems differently and to tap into our intellect to create creative solutions to complex issues. I also do animal research so we can understand how we fit into the natural world.,Get more involved in climate space,Education,"Education,Adaptation and Resilience,Ecosystem Building,Water and Natural Resources,Ocean and Marine,Media",No,"I'm someone that is immensely connected to wildlife conservation and management. I work to connect people with nature and realize we are a part of the whole planet, rather than just a part. I also work in encouraging small business in areas not tied to a unsustainable product model, such as business in services. ","Joining a community like this is really for my mental health to know that not only are there brilliant minds attempting to better this planet, but that I may have a place in it too."
5558175,Matteo,Startup,UnitedKingdom,London,,,"Circular economy business to convert vegetal waste, food waste and medicinal plants into high value commodities for the pharmaceutical, cosmetic and food industry","Find funding,Accelerate my climate startup,Get more involved in climate space,Network with 1000s of Climate Techies",Commerce and Circularity,"Food & Ag,Recycling & Waste Mgmt",,,
5559460,kogak72871@othao.com,Startup,,,,,,,,,,,
5559917,Jon,Startup,UnitedStatesofAmerica,Kailua-Kona,Hawaii,"I'm an optimistic futurist...with ambitions to leave a cleaner, greener planet. I have an ecological design sense influenced by Hawaiian culture to respect the land and sea. Inspired by works and research of Nikola Tesla and Buckminster Fuller.  ",Power Alternative LLC has devised a line of proprietary green tech that will divorce islands’ oil dependence and promote economic reform that will show ‘how to’ save the planet.,"Accelerate my climate startup,Find funding",Ocean and Marine,"Commerce & Circularity,Manufacturing & Materials,Recycling & Waste Mgmt,Transportation & Logistics",No,"Financiers are eligible to claim valuable tax credit (see IRS Form 6765) that seems to work out to 20% of the investment. Similarly, properties developed will be offered as accommodations for a week free of charge. Initial projects will be developed in Hawai'i and expand throughout Pacific and Pacific Rim.","Primarily need funding, after which afford staff or team of engineers, machinist, home & boat/ship, builders, technicians, etc. as needs develop."
5561458,Bhanu,Consultant or Service Provider,,,,,,,,,,,
5561754,Dave,Startup,Thailand,Bangkok,Utah,"a serial global entrepreneur
- proficient at implementing tech that solves problems
- skilled at cross cultural business development
- MBA school & US Government trade lecturer & educator
- tenacious hard worker
- adaptable and a change agent & passionate about building success
- capable to build effective teams internationally
- proven performance with high ranking government and industry officials
Expanding our business in the Energy & Smart Farm & smart networks sector- Oil & Gas, Solar, Wind, Water & Biomass.
Skilled at brining products and services from ""concept stage to retail shelf""...","Spiro Carbon is changing the way the world approaches carbon projects. Our proprietary method of automating and digitizing the Monitoring, Reporting, & Verification of climate impacting activities allows projects to work at any scale; including very small plots. This opens access to millions of potential beneficiaries worldwide and is helping to drive new Green House Gas reduction at an unprecedented scale.

By utilizing multi-spectral satellite imaging with the power of our proprietary Artificial Intelligence analytics we can generate transparent NFT contracts with the farmers and post the whole transaction on blockchain, with our technology platform we create a decentralized, trusted system of certification that opens all projects up to public audit through total transparency and traceability; eliminating the need for 3 rd party certifiers and further reducing the cost of offset production. And due to this advanced and cost efficient technology Spiro Carbon can pay farmers cash incentives to help them transition to more eco-friendly low methane emission farming practices, with as much as 80% of the total carbon offset value paid to the farmer directly which is almost 3X more than legacy carbon offset programs, and these carbon offset payments can be an 18% increase in farmer incomes helping the quality of life for their families. This type of farmer driven carbon offsets are called “Socially Conscious Nature-based Carbon Offsets”, which can help the over 500 million small shareholder farmers in the world save the planet.  https://youtu.be/D2pqiJSeFXs?si=TNhfFMw3A06e8ho8","Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Carbon Accounting,"Carbon Accounting,Carbon Credits & Markets",No,,
5562258,Joel,Startup,,,,,,,,,,,
5562314,Richard,Startup,,,,,,,,,,,
5562334,Claudia,Investor,,,,,,,,,,,
5562358,Mia,Startup,,,,,,,,,,,
5562460,Batchimeg,Investor,,,,,,,,,,,
5562493,Errol,Startup,UnitedKingdom,Cardiff Bay,,Long term voluntary officer at UNESCO Biosphere Reserves. Several startups in climate change.,Climate change education,"Find funding,Learn more about climate tech,Find customers or partners",Education,Carbon Capture / CCUs,No,,
5562779,Jackson Godfrey,Startup,,,,,,,,,,,
5562878,Jacopo,Consultant or Service Provider,Italy,milano,,"In love with impact innovation, startups and the energy transition.",,"Get more involved in climate space,Discover great climate startups to invest in,Land job in climate,Network with 1000s of Climate Techies,Learn more about climate tech",,,,,
5563048,Jeff,Startup,UnitedStatesofAmerica,Queens,New York,,"CapCO2 delivers local sourcing solutions to decarbonise your manufacturing/production process by substituting the typical fossil-CO2 by biogenic CO2, a carbon neutral alternative.

This substitution is a ""drop in replacement"" matching all current CO2 specifications.
",,,,,,
5563461,Yoann,Ecosystem Partner,,,,,,,,,,,
5563529,Lauren,Consultant or Service Provider,UnitedStatesofAmerica,Brooklyn,New York,"Lauren Glover is a marketing and communications strategist working in B2B tech. She is the Director of Marketing at Blue Seedling, the marketing superpower behind some of the world’s fastest-growing enterprise B2B startups, across verticals. She is also a lecturer at the Columbia University School of Professional Studies, where she teaches business writing, public speaking, and strategic storytelling. 
",Blue Seedling is the world's best enterprise marketing team for your startup — we just happen to be an agency.,"Get more involved in climate space,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",,,No,"Blue Seedling offers free, no-sales-pressure one-hour marketing strategy sessions for startup founders in climate tech. 

(Learn more about us and our clients here: https://www.blueseedling.com/)",
5563655,Emeka,Startup,,,,,,,,,,,
5563685,Andreas 'Zac',Startup,UnitedKingdom,London,,"Deeptech + Climatetech entrepreneur with +15yr domain expertise at intersection of Transport + Energy.

Formerly a decade in investment banking, proprietary trader macro/derivs/corp credits and whistle blower (over mis-selling of credit derivs). Also Asia Crisis investor panel member, as investor engaged with C-Suites in Autos, Telecoms, Aerospace and High Yield Credit. Also country leaders and finance ministers. 

As Entrepreneur engaged with transport, energy and sciences ministers, C-Suite in AI, transport and energy, ","We take a data-led approach and use personalisation to tell the stories of everyday movement at a resolution and accuracy. With a techstack that works in +50 countries and allows us to work with transport service providers and policymakers internationally.  

With the goal that we accelerate the adoption of climate friendlier (public transit, EVs, walking + cycling) solutions.","Get more involved in climate space,Accelerate my climate startup,Find funding,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Transportation and Logistics,"Carbon Accounting,Climate Fintech and Insurtech,Energy Generation and Storage,Utilities and Infrastructure,Banking and Finance,Commerce and Circularity,Data or Risk Modeling,Ecosystem Building,Manufacturing and Materials",Yes - angel investor,"Tools that can help capture Scope 3 emissions from a persons (citizen, employee etc) transport choices to help save time and simplify the carbon reporting process.

Keen to work/partner with carbon accounting/reporting, EV charging operators, vehicle leasing cos, forward thinking energy cos, public and private transit cos, policymakers local and national governments, and transport infrastructure owners.","Looking for recommendations to Pre-Seed investors who actually lead, and want to drive the climate/energy/mobility revolution at scale.

Likewise recommendations for forward thinking  EV charging operators, vehicle leasing cos, forward thinking energy cos, public and private transit cos, policymakers local and national governments, and transport infrastructure owners to work with."
5564364,Javin,Ecosystem Partner,UnitedStatesofAmerica,New York,,,,"Get more involved in climate space,Find funding,Discover great climate startups to invest in,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Ecosystem Building,"Ecosystem Building,Manufacturing and Materials,Mining and Heavy Industry,Supply Chain,Transportation and Logistics,VC (Venture Capital)",,,
5564828,Mina,Uni or Researcher,,,,,,,,,,,
5565575,Hemanth,Startup,UnitedStatesofAmerica,Hoboken,New Jersey,"I'm Hemanth Setty, a product and technology leader passionate about sustainability, startups, and enterprise products. I founded Zero Circle, a B2B green finance marketplace that simplifies access to green capital for mid-tier businesses using AI-powered sustainability assessments and reporting. Before Zero Circle, I was the head of product at Dun & Bradstreet, leading the launch of risk analytics and ESG ratings products for private companies.",Green finance marketplace that simplifies access to green capital for SMBs and monitors their impact performance.,"Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners,Learn more about climate tech",Climate Fintech and Insurtech,"Buildings Systems,Carbon Credits and Markets,Data or Risk Modeling,Supply Chain,Transportation and Logistics,Climate Fintech and Insurtech,Banking and Finance",,,
5565746,Venkatesh,Startup,Switzerland,Zurich,,,,"Get more involved in climate space,Network with 1000s of Climate Techies,Learn more about climate tech",Energy Generation and Storage,,,,
5565867,Megan,Consultant or Service Provider,,,,,,,,,,,
5566002,Erika,Startup,,,,,,,,,,,
5567282,Matthew,Ecosystem Partner,,,,,,,,,,,
5567740,Tristan,Uni or Researcher,,,,,,,,,,,
5568092,Pratik,Investor,UnitedStatesofAmerica,New York,New York,,,,,,,,
5568450,Charlotte,Investor,UnitedKingdom,Beaconsfield,,,,Network with 1000s of Climate Techies,,"Mining and Heavy Industry,Transportation and Logistics,VC (Venture Capital)",Yes - VC,,
5569320,Jennie-Marie,Startup,France,Sadirac,,,,"Accelerate my climate startup,Find funding,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Data or Risk Modeling,,,,
5569549,Adam,Startup,Canada,Toronto,,"Software & cleantech entrepreneur. 1 failed marketplace, 1 successful bootstrap, currently in hydrogen and carbon markets",Frame is building a platform for supply chain emission reductions. Can discuss more in-person,"Get more involved in climate space,Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",,"Carbon Accounting,Carbon Credits and Markets,Supply Chain",No,"LCA and supply-chain-emission knowledge, advice and assessments",Looking to chat with B2B cleantech providers looking to validate their sustainability to their supply chain/customers/stakeholders
5570378,Natasha,Startup,Singapore,,,,"Unleash your potential with the power of gamification on a mission to the Green Economy. Join our Talent Marketplace and launch into a new world of possibilities. 

Explore job roles, learn skills, and get hired faster!","Get more involved in climate space,Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Education,Ecosystem Building,No,,
5571019,Valentin,Startup,Spain,Palma de Mallorca,,"As the host of ""Walk The Talk: The Sustainability Business Podcast,"" I delve into the intersection of business and sustainability, interviewing leaders who are pioneering transformative initiatives. My journey with NXT Boardroom as a co-founder has been about fostering a network of sustainability-minded professionals at the board level, leveraging AI to drive change. My decade long tenures in the tech industry (AWS, Sontaype, Ciber) have shaped my approach to sustainable business solutions. My life journey, from Singapore to various parts of Asia and the EU, defines me as a global citizen, with hobbies like hiking and spending time with my dog, reflecting my personal commitment to a sustainable lifestyle.","NXT Boardroom builds a sustainability platform for executives, aiding them and their firms to future-proof businesses efficiently and effectively.","Get more involved in climate space,Accelerate my climate startup,Network with 1000s of Climate Techies,Find customers or partners",,,No,,
5571975,André,Consultant or Service Provider,Brazil,São Paulo,,"I am a Brazilian with a passion for meeting people from different parts of the world, exchanging ideas, skills and celebrating life together.
I am a Project Manager fo international organizations and businesses in Brazil and Latin America, with 10 years of experience in the market, most prominently managing and recruiting for the Higher Education sector in Latin America, but also scouting for global Startups in LATAM, doing customer and community management for multi-sectorial companies and teaching and facilitating at peace oriented, social-environmental projects that I have founded. 
My academic background is in International Relations with a Masters in Conflict Resolution and Mediation, which are instrumental for a deep understanding of foreign affairs and intercultural relations, and a great excuse to keep traveling and exploring the world :)","I will represent your institution in Latin America, helping you understanding the region, finding suitable customers or partners to your industry, translating content to Spanish and Portuguese, teaching or facilitating in these languages. 
I have achieved over USD1,8 million in revenues for institutions I work for, and yours could be the next one :)

Let's chat?","Get more involved in climate space,Find funding,Discover great climate startups to invest in,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Education,"Adaptation and Resilience,Carbon Accounting,Education,Ecosystem Building",No,"I recommend participating in the free, self-paced online program on Green Digital Skills I work for, which is a great opportunity to delve into Digital Sustainability and connect with a community of over 10,000 people: https://www.greenskills.inco-group.co/","- Great courses on climate change
- Climate job opportunities
- Networking in Brazil and Latin America"
5572121,Scham,Startup,,,,,,,,,,,
5572851,Yang,Investor,,,,,,,,,,,
5573062,Igor,SME,,,,,,,,,,,
5573384,ashari,Startup,,,,,,,,,,,
5573648,Brad,Startup,UnitedStatesofAmerica,Redwood City,California,"I joined ""climate tech"" before it was cool. 
- Georgetown environmental science major.
- Connected 5 million residents to the smart grid and EE/DR programs as a part of Accenture's Utilities practice. 
- Developed & deployed over 1,000 free EV charging stations as a product manager at Volta.
- Financed over 300 EVs for SMBs and built fleet management systems for Spring Free.","I'm on a mission to accelerate EV adoption by mitigating charging anxiety. At ChargeMate, we are building ""Waze for mainstream EV drivers"" using vehicle data, GIS mapping, and generative AI. If you're interested in fighting climate change through transportation electrification, I want to meet you!","Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Transportation and Logistics,"Buildings Systems,Climate and Weather Data,Climate Fintech and Insurtech,Data or Risk Modeling,Food and Agriculture,Utilities and Infrastructure",No,"Happy to make introductions to anyone in my network which leans heavily towards EV startups, charging, & vehicle-to-grid. 

Part-time PM at CropGuard, a seed-stage Ag Tech startup providing climate risk management for farmers (we're hiring!).

US Green Building Council LEED AP - I can assist with building retrofits / electrification projects. 

I hope to hire more Climate Techies to my own startup ChargeMate.AI as soon as we fundraise! ","Looking for introductions to pre-seed / seed stage e-mobility investors, mission-driven software developers, growth marketers, and auto OEMs / suppliers. "
5574004,Munira,Consultant or Service Provider,,,,,,,,,,,
5575045,Sewar,Uni or Researcher,,,,,,,,,,,
5575652,Karen,Consultant or Service Provider,UnitedStatesofAmerica,Reston,Virginia,"I'm a strategic marketing executive on a mission to direct my professional work towards helping climate solution providers grow by connecting the dots between customer challenges, solutions, market dynamics, and the people who will ensure success. 

Working as the CMO or SVP of Marketing for small and mid-sized B2B/B2G tech companies at a state of transformation or in scale up mode, I have achieved results by optimizing strategy, developing high performing teams, and implementing the appropriate digital infrastructure and programs. 

Working in consulting/fractional CMO roles, but open to a full-time position for the right opportunity.",,"Get more involved in climate space,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Ecosystem Building,"Buildings Systems,Carbon Capture / CCUs,Energy Generation and Storage,Supply Chain",No,,
5575822,Caspar,Investor,,,,,,,,,,,
5576356,Macklin,Consultant or Service Provider,UnitedStatesofAmerica,New York,New York,"I have been working in the startup space for over 5 years, working as a data scientist, analytics lead, and consultant. I have expertise in building data infrastructure from end to end, advising executives on strategic decision making, and putting machine learning models into production.","I am a data professional offering data consulting services ranging from data strategy, analysis, infrastructure setup,  and  machine learning and AI. I have been mentoring Cleantech startups since 2019.","Get more involved in climate space,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Data or Risk Modeling,,No,My skills and expertise in a consulting capacity,I am looking to provide data support to companies. I am looking for startups that would like strategic support to build their data competencies and/or have burning data questions but not the funding to hire their first analyst or machine learning engineer.
5576605,Elizabeth,Startup,UnitedStatesofAmerica,New York,New York,"I am the founder of Why Get Wasted. We work with event planners, corporations, conferences, festivals, conventions, fashion shows and more to help the lower waste and be more sustainable. 

My background is in the fashion industry and consulting with early stage startups.",We help events go low waste.,"Get more involved in climate space,Accelerate my climate startup,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Plastics and Bioplastics,"Education,Food and Agriculture,Packaging,Recycling and Waste Management",No,"- I have consulted with early stage startups, so always happy to help brainstorm with anyone at this stage.
- I host (free) weekly cowork at cafes and would love for anyone in NYC to join.
- Always up to grab a coffee to brainstorm","I'm looking to build my customer base, so any warm leads would be very appreciated. Also, I would love any help and brainstorming on my outreach strategy. 
"
5577462,Sandra,SME,Germany,Berlin,,,,"Get more involved in climate space,Land job in climate,Learn more about climate tech",,,No,,
5577658,Keith,Investor,,,,,,,,,,,
5579457,Nicolas,Startup,Spain,Barcelona,,"Passionate about the intersection of impact and business, Nicolas has over a decade of experience in building mission-driven partnerships with a range of public and private sector stakeholders. This includes 5 years in multilateral affairs as a UK Attaché to the United Nations in Geneva.
As Head of Partnerships & Policy at Thallo, Nicolas engages with stakeholders across the carbon and web3 ecosystems - striving to scale an efficient and more credible voluntary carbon market. He has also consulted for a number of outfits and acts as Principal for an impact-driven investment firm. 
He holds Bachelors and Masters degrees from McGill University and the London School of Economics and Political Science, respectively. He also holds an MBA from IESE Business School. ","Thallo is a climate solutions company that aggregates liquidity and provides access to the whole carbon market.

Thallo's mission is to facilitating equitable and nature-positive economic growth by building a future where all negative externalities are accounted for in the creation and delivery of goods and services. Carbon markets are the beginning of this transition.
","Get more involved in climate space,Accelerate my climate startup,Find funding,Discover great climate startups to invest in,Find customers or partners,Learn more about climate tech",Carbon Credits and Markets,"Carbon Capture / CCUs,Carbon Accounting,VC (Venture Capital)",Yes - FO/HNWI,"Access to 200+ network of project developers in the carbon capture / carbon credit market. 
Access to potential investors in carbon credit generating projects.
Access to a boutique investment firm investing in sustainable FMCG.","Connections with companies seeking to purchase high quality, digital carbon credits. 
Introductions to interesting investment opportunities. "
5580255,Nina,Consultant or Service Provider,,,,,,,,,,,
5580751,Elsie,Startup,,,,,,,,,,,
5580815,A. Caroline,Ecosystem Partner,UnitedStatesofAmerica,,,,,"Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies,Get more involved in climate space",Adaptation and Resilience,"Buildings Systems,Climate and Weather Data,Climate Fintech and Insurtech,Data or Risk Modeling,Ocean and Marine,VC (Venture Capital),Water and Natural Resources",No,,
5581547,Niki,Startup,UnitedStatesofAmerica,Atlanta,Georgia,"As a supply chain sustainability professional serving as the Chief Sustainability Officer at Bext360 with several years of management consulting and corporate strategy experience, I have focused my operations expertise on bringing transparency and driving positive change to supply chains globally. My passion for designing and implementing sustainable and ethical solutions for the developing world is driven by my love for freediving, travel, language, and experiencing diverse cultures.","Bext360 provides end-to-end traceability and measurable accountability for global supply chains. Our SaaS platform utilizes blockchain, AI, and IoT to bring efficiency and transparency to supply chains, and enhances sustainable practices for communities, consumers, and our environment, including worker pay, carbon, water, and electricity, from farm to retail. We have traced products for customers across a range of industries with supply chains originating in 42 different countries, tracking 23 different commodities including cotton, coffee, cocoa, palm oil, etc. ","Get more involved in climate space,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Supply Chain,"Food and Agriculture,Carbon Accounting,Carbon Credits and Markets,Transportation and Logistics",No,,
5581684,Michael,Ecosystem Partner,,,,,,,,,,,
5582181,Christian,Startup,,,,,,,,,,,
5582227,Holy Three King,Startup,,,,,,,,,,,
5582553,Ian,Startup,,,,,,,,,,,
5583445,Mihnea,Consultant or Service Provider,Switzerland,Geneva,,Environmental and development economist working in climate innovation. Looking to help build the climate community and support early-stage climate tech and energy access projects scale sustainably.,Currently looking for new opportunities in climate innovation based from Switzerland.,"Get more involved in climate space,Accelerate my climate startup,Find funding,Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Energy Generation and Storage,"Climate and Weather Data,Food and Agriculture,Fuels / eFuels,Plastics and Bioplastics,VC (Venture Capital),Water and Natural Resources",No,"Happy to share experience, knowledge and tools in climate business development, including market analysis, business model canvassing and investment readiness and outreach.",Leveraging this close-knit but global community to find innovative climate solutions to support or invest in.
5584974,Jamie,Consultant or Service Provider,,,,,,,,,,,
5586185,Randy,Startup,UnitedStatesofAmerica,Pittsburgh,Pennsylvania,Randy is the CEO and Co-Founder of SilisiumTech and is a seasoned entrepreneur with 2 exits already.  He is passionate about renewable energy and the circular economy.  Outside of work he spends time with family sailing and golfing.,"SilisiumTech is a Carnegie Mellon University spinoff scaling a patented process, in the US, that produces silicon wafers for the solar industry at half the cost and half the CO2 generation compared to today’s method.  ","Get more involved in climate space,Accelerate my climate startup,Find funding",Energy Generation and Storage,"Energy Generation and Storage,Manufacturing and Materials,Supply Chain",No,,
5586855,Oleg,Startup,,,,,,,,,,,
5587013,Antony,Ecosystem Partner,UnitedStatesofAmerica,Cincinnati,Ohio,,Working for the startup community!,"Get more involved in climate space,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Manufacturing and Materials,Aerospace and Aviation,No,"Please join Alloy's Morning Mentoring program! An opportunity for you to connect and network with entrepreneurial support partners, investor, partners in the StartupCincy ecosystem. Go to morningmentoring.com for more details.",Funding in the climate tech space.
5587311,Christopher,Startup,,,,,,,,,,,
5587547,Ethan,Uni or Researcher,Canada,Toronto,,"Ethan is a versatile young professional transitioning into an impactful career in the clean technology space. His background in strategy consulting, software product management, and green investment analysis, along with his past entrepreneurial experience, brings a unique perspective on how clean tech can drive both sustainability and business impact. 

Ethan recently completed his Master of Science (MSc) in Management – Digital Management at the Ivey Business School where he received the Ivey MSc Scholar award for graduating within the top 10% of his class. ",,"Get more involved in climate space,Land job in climate,Network with 1000s of Climate Techies",VC (Venture Capital),"Climate Fintech and Insurtech,Energy Generation and Storage,Oil and Gas",No,"While still growing my career, I have an extensive background in entrepreneurial education and experience. I encourage members of Climate Techies to reach out and bounce ideas off me for any new business ideas you have (always happy to provide an sanity check!), and also help review and provide suggestions on new venture business plans. ","I am currently looking to break into Canada's clean tech space. I ask that member of Climate Techies be open to discussing clean tech ideas, trends, and businesses as I dig deeper into what it really means to work in clean tech. I would also appreciate any suggestions or connections to business development roles within the clean tech space, ideally with a focus on software and emerging tech.   "
5588310,Santhi,Investor,,,,,,,,,,,
5589046,Philip,Startup,,,,,,,,,,,
5590063,Leo,Consultant or Service Provider,,,,,,,,,,,
5590089,Srishti,Consultant or Service Provider,,,,,,,,,,,
5590606,Akash,Investor,,,,,,,,,,,
5590824,Pranay,Consultant or Service Provider,,,,,,,,,,,
5592759,Naresh,Consultant or Service Provider,Singapore,Singapore,,"Strategic Technology  Executive with  Bliss and Expertise in Energy Transition and Energy Dynamics.  Systems & and component modeling on Renewables, Green-Hydrogen, Ammonia, Power to X, Emission Measurement and control -Scope 1 to 3, Decarbonisation options for Hard abatement industries.","System Integrator for Renewables (Solar, BioEnergy , Hydrogen) On Site Generation  with end to end Value Chain from Consulting to O&M services.

CCUM-For Hard abatement industries with BOO Model ( Evolving)","Accelerate my climate startup,Find funding,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Energy Generation and Storage,"Carbon Capture / CCUs,Data or Risk Modeling,Energy Generation and Storage,Oil and Gas,Recycling and Waste Management",No,Intros and Strategic Execution.,"Outlook for  Projects, where we can render services on RE-sector."
5593038,Sarah,Investor,,,,,,,,,,,
5593170,Sreenath,Startup,,,,,,,,,,,
5593331,Brian,Startup,,,,,,,,,,,
5593504,Milind,SME,,,,,,,,,,,
5593581,Zheniya,Consultant or Service Provider,Israel,Tel Aviv,,"Are you looking to collaborate with a skilled, value-driven professional? Let’s connect. My background is in applied mathematics and natural sciences. Early life experiences instilled in me a deep appreciation for natural resources, though it took me a while to discover the power of communities.

My product mindset, comprehensive understanding of data-driven workflows, and ability to frame problems and interpret results contribute to teams' efforts in delivering robust data infrastructures and products. I leverage my multi-disciplinary background to assess and integrate information from various sources, while my attentive nature and ability to build meaningful relationships guide me in fostering collaborations.","With our expertise in engineering, installation, and software integration for meteorological, hydrological, and soil monitoring, we help deliver ground truth driven environment solutions.","Network with 1000s of Climate Techies,Find customers or partners",Climate and Weather Data,"Adaptation and Resilience,Food and Agriculture,Ocean and Marine,Recycling and Waste Management,Utilities and Infrastructure,Water and Natural Resources",No,"Intros and connecting the dots between climate solutions, service providers, potential advisors, or design partners, promoting others publications (LinkedIn), disseminate relevant information within my networks.","ClearSky METEO is a service provider and design partner with vast experience in engineering, installation, and software integration for meteorological, hydrological, and soil monitoring. I would be more than happy to learn about potential customers and partners."
5593745,Tank,Startup,UnitedStatesofAmerica,New York,New York,"With over 15 years of enterprise sales experience in the technology sector, I am passionate about delivering value to customers and driving revenue growth for innovative companies. I am currently the Vice President of US at Ento, a leading provider of artificial intelligence software for energy efficiency and intelligent energy consumption.

In my previous roles, I have successfully sold SaaS solutions into greenfield opportunities across various industries and regions, leveraging my technical expertise, analytical skills, and customer-centric approach. I am certified in MEDDICC sales methodology and selling through curiosity, and I have a strong track record of building and leading high-performing sales teams. I am also an angel investor and an avid learner of new technologies and trends in the digital space. I speak English and Turkish fluently and hold dual citizenship of the US and Turkey.","Revolutionize building energy management with Ento's advanced AI. Achieve unparalleled savings, significantly reduce carbon emissions, and enhance operational efficiency, all with seamless integration and ease.","Get more involved in climate space,Accelerate my climate startup,Find funding,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Buildings Systems,,No,"Climate Techies members can receive discounted subscription to Ento's SaaS platform.

Customer  referrals from Climate Techies members will be rewarded with a referral fee.",Introductions to potential customers and partners.
